,Id,PID,MS SubClass,MS Zoning,Lot Area,Street,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice,Best Condition,Total Sqft,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Exter Cond_Ex,Exter Cond_Fa,Exter Cond_Gd,Exter Cond_Po,Exter Cond_TA,Lot Shape_IR1,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Sale Type_COD,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD 
1188,961,916382110,20,RL,14463,Pave,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Story,9,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,BrkFace,406.0,Ex,PConc,Ex,TA,Gd,GLQ,1115.0,Unf,0.0,526.0,1641.0,GasA,Ex,Y,SBrkr,1641,0,0,1641,1.0,0.0,2,0,3,1,Ex,7,Typ,0,Attchd,2008.0,Fin,3.0,885.0,Y,0,95,0,0,0,0,0,1,2009,316500,1,3282.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1189,1405,905403060,50,RL,5190,Pave,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1.5Fin,7,5,1948,1950,Gable,CompShg,BrkFace,Plywood,None,0.0,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,570.0,570.0,GasA,TA,Y,SBrkr,617,462,0,1079,0.0,0.0,1,0,2,1,TA,5,Typ,1,Attchd,1948.0,Unf,1.0,249.0,Y,135,0,0,0,0,0,0,1,2008,125600,1,1649.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1190,1324,902406020,20,RM,9750,Pave,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Story,5,6,1959,1959,Gable,CompShg,MetalSd,MetalSd,BrkFace,164.0,TA,CBlock,TA,TA,No,Rec,200.0,Unf,0.0,784.0,984.0,GasA,Gd,Y,SBrkr,984,0,0,984,1.0,0.0,1,0,2,1,Fa,5,Typ,0,Detchd,1959.0,Unf,1.0,308.0,N,0,0,0,0,0,0,0,6,2008,110000,1,1968.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1191,1986,902205130,30,RM,6000,Pave,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Story,4,4,1920,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,PConc,TA,TA,No,ALQ,250.0,Unf,0.0,710.0,960.0,GasA,Gd,Y,FuseA,960,0,0,960,0.0,0.0,1,0,2,1,Fa,5,Typ,0,Detchd,1997.0,Unf,1.0,308.0,Y,0,0,168,0,0,0,0,7,2007,108500,0,1920.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1192,307,911204090,20,C (all),8712,Grvl,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,CBlock,TA,TA,Av,Unf,0.0,Unf,0.0,540.0,540.0,GasA,TA,N,FuseA,1044,0,0,1044,0.0,0.0,1,0,2,1,Fa,4,Typ,0,Basment,1952.0,Unf,2.0,504.0,N,0,0,0,0,0,0,54,6,2010,55993,1,1584.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1193,180,902206220,50,RM,11851,Pave,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1.5Fin,5,7,1948,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,BrkTil,TA,TA,No,BLQ,780.0,Unf,0.0,247.0,1027.0,GasA,Ex,Y,SBrkr,1027,606,0,1633,0.0,0.0,1,0,3,1,Gd,7,Typ,1,Detchd,1948.0,Unf,1.0,240.0,Y,0,100,126,0,0,0,0,6,2010,129000,1,2660.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1194,2896,916402125,20,RL,13811,Pave,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Story,6,6,1987,1987,Gable,CompShg,HdBoard,HdBoard,BrkFace,72.0,TA,CBlock,Gd,Gd,No,GLQ,980.0,LwQ,40.0,92.0,1112.0,GasA,Gd,Y,SBrkr,1137,0,0,1137,1.0,0.0,2,0,2,1,Gd,5,Typ,1,Attchd,1987.0,Unf,2.0,551.0,Y,125,0,0,0,0,0,0,7,2006,176000,1,2249.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1195,668,535402090,20,RL,10143,Pave,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,6,7,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,295.0,TA,CBlock,TA,TA,No,Rec,384.0,Unf,0.0,996.0,1380.0,GasA,Fa,Y,SBrkr,1380,0,0,1380,0.0,0.0,1,1,3,1,TA,6,Typ,0,Attchd,1963.0,Unf,1.0,364.0,Y,0,0,0,0,216,0,0,6,2009,154000,1,2760.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1196,1582,916402215,20,RL,18265,Pave,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Story,6,5,1986,1986,Gable,CompShg,Plywood,HdBoard,BrkFace,228.0,Gd,CBlock,Gd,Gd,Av,GLQ,920.0,Rec,60.0,276.0,1256.0,GasA,Ex,Y,SBrkr,1256,0,0,1256,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Attchd,1986.0,Unf,2.0,578.0,Y,282,0,0,0,0,0,0,3,2008,180000,1,2512.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1197,2285,923225050,120,RM,4224,Pave,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,1Story,5,5,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,PConc,Gd,TA,No,ALQ,874.0,Unf,0.0,268.0,1142.0,GasA,TA,Y,SBrkr,1142,0,0,1142,1.0,0.0,1,1,3,1,TA,6,Typ,1,Attchd,1976.0,Fin,2.0,528.0,Y,536,90,0,0,0,0,0,8,2007,134000,1,2284.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1198,2079,905426010,20,RL,12615,Pave,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Story,6,7,1950,2001,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,CBlock,TA,Gd,Av,ALQ,477.0,Unf,0.0,725.0,1202.0,GasA,TA,Y,SBrkr,2158,0,0,2158,1.0,0.0,2,0,4,1,Gd,7,Typ,1,Attchd,1950.0,Unf,2.0,576.0,Y,0,29,39,0,0,0,0,6,2007,243000,1,3360.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1199,2272,916475020,20,RL,14536,Pave,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,236.0,Gd,PConc,Gd,TA,Av,GLQ,1300.0,Unf,0.0,316.0,1616.0,GasA,Ex,Y,SBrkr,1629,0,0,1629,1.0,0.0,2,0,3,1,Gd,9,Typ,1,Attchd,2002.0,Fin,3.0,808.0,Y,0,252,0,0,0,0,0,11,2007,270000,1,3245.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1200,2250,914452190,20,RL,9187,Pave,Bnk,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Story,6,5,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,TA,TA,No,ALQ,336.0,Unf,0.0,748.0,1084.0,GasA,TA,Y,SBrkr,1080,0,0,1080,0.0,0.0,1,1,3,1,TA,5,Typ,0,Attchd,1983.0,Unf,2.0,484.0,Y,120,0,158,0,0,0,0,6,2007,134000,1,2164.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1201,502,528365070,60,RL,9900,Pave,Low,AllPub,Inside,Mod,NoRidge,Norm,Norm,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,256.0,Gd,PConc,Gd,TA,Gd,GLQ,987.0,Unf,0.0,360.0,1347.0,GasA,Ex,Y,SBrkr,1372,1274,0,2646,1.0,0.0,2,1,4,1,Gd,9,Typ,1,Attchd,1993.0,RFn,3.0,656.0,Y,340,60,144,0,0,0,0,4,2009,260000,1,3993.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1202,2166,907420060,60,RL,8333,Pave,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,738.0,738.0,GasA,Gd,Y,SBrkr,738,753,0,1491,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Attchd,2006.0,RFn,2.0,484.0,Y,100,30,0,0,0,0,0,5,2007,168675,1,2229.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1203,1622,527158090,80,RL,10147,Pave,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,SLvl,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,TA,PConc,Gd,TA,No,LwQ,186.0,Unf,0.0,206.0,392.0,GasA,Gd,Y,SBrkr,924,770,0,1694,0.0,0.0,2,1,3,1,TA,7,Typ,1,BuiltIn,1994.0,Fin,2.0,398.0,Y,256,64,0,0,0,0,0,3,2007,160000,1,2086.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1204,1299,902136110,50,RM,5914,Pave,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1.5Fin,5,9,1890,1996,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,684.0,684.0,GasA,Gd,Y,SBrkr,684,396,0,1080,0.0,0.0,1,0,3,1,Gd,5,Typ,0,0,1994.0,0,0.0,0.0,N,0,165,30,0,0,0,0,9,2008,95000,1,1764.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1205,832,906392130,60,RL,11646,Pave,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,704.0,704.0,GasA,Ex,Y,SBrkr,704,718,0,1422,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Attchd,2005.0,Fin,2.0,440.0,Y,36,28,0,0,0,0,0,7,2009,173000,1,2126.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1206,2470,528488130,20,FV,7200,Pave,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,1293.0,1293.0,GasA,Ex,Y,SBrkr,1301,0,0,1301,1.0,0.0,2,0,2,1,Gd,5,Typ,1,Attchd,2006.0,RFn,2.0,572.0,Y,216,121,0,0,0,0,0,8,2006,187750,1,2594.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1207,1017,527301170,60,RL,20544,Pave,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,2Story,7,6,1986,1991,Gable,CompShg,Plywood,Plywood,BrkFace,123.0,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,791.0,791.0,GasA,Gd,Y,SBrkr,1236,857,0,2093,0.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,1986.0,Fin,2.0,542.0,Y,364,63,0,0,0,0,0,11,2008,215000,1,2884.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1208,1384,905107380,20,RL,9981,Pave,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,340.0,TA,CBlock,TA,TA,Mn,BLQ,221.0,Unf,0.0,852.0,1073.0,GasA,Gd,Y,SBrkr,1073,0,0,1073,0.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1967.0,RFn,1.0,270.0,Y,0,90,0,0,0,0,0,3,2008,120000,1,2146.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1209,1790,528439080,20,RL,8251,Pave,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,143.0,Gd,PConc,Gd,Gd,Av,GLQ,778.0,Unf,0.0,716.0,1494.0,GasA,Ex,Y,SBrkr,1506,0,0,1506,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,2005.0,RFn,2.0,672.0,Y,192,35,0,0,0,0,0,4,2007,249000,1,3000.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1210,2530,534175100,20,RL,10140,Pave,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Story,7,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,264.0,TA,CBlock,TA,TA,No,BLQ,553.0,LwQ,68.0,713.0,1334.0,GasA,Gd,Y,SBrkr,1334,0,0,1334,1.0,0.0,2,0,3,1,TA,7,Typ,0,Attchd,1967.0,RFn,2.0,477.0,Y,0,20,35,0,264,0,0,4,2006,164500,1,2668.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1211,2893,916252170,120,RM,8239,Pave,Lvl,AllPub,Inside,Gtl,GrnHill,Norm,Norm,1Story,7,5,1986,1986,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,Gd,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,Gd,Y,SBrkr,1295,0,0,1295,0.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,1986.0,RFn,1.0,312.0,Y,0,0,0,0,0,0,0,11,2006,230000,1,1295.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1212,2027,903426010,70,RM,5700,Pave,Lvl,AllPub,Corner,Gtl,OldTown,Feedr,Norm,2Story,7,6,1929,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,BrkTil,TA,TA,No,Rec,336.0,Unf,0.0,336.0,672.0,GasA,Gd,N,FuseA,672,672,0,1344,1.0,0.0,1,1,3,1,Gd,6,Typ,1,Attchd,1979.0,Unf,2.0,456.0,Y,0,0,70,0,0,0,0,9,2007,140000,1,2016.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1213,683,535452140,20,RL,7200,Pave,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Story,5,7,1952,1952,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,Gd,No,ALQ,630.0,BLQ,102.0,0.0,732.0,GasA,TA,Y,SBrkr,732,0,0,732,1.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,1952.0,Unf,1.0,240.0,Y,0,68,0,0,0,0,0,9,2009,118900,1,1464.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1214,823,906378110,20,RL,9178,Pave,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1468.0,1468.0,GasA,Ex,Y,SBrkr,1468,0,0,1468,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Attchd,2008.0,RFn,3.0,904.0,Y,192,142,0,0,0,0,0,6,2009,239900,1,2936.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1215,2374,527452070,120,RL,4043,Pave,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,1Story,6,5,1975,1975,Gable,CompShg,Plywood,Plywood,None,0.0,TA,CBlock,Gd,TA,No,ALQ,727.0,BLQ,156.0,186.0,1069.0,GasA,Gd,Y,SBrkr,1069,0,0,1069,0.0,1.0,2,0,2,1,TA,4,Typ,1,Attchd,1975.0,RFn,2.0,440.0,Y,0,55,0,0,225,0,0,7,2006,146300,1,2138.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1216,1594,923225080,120,RM,4224,Pave,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,1Story,5,6,1975,1975,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,PConc,Gd,TA,No,GLQ,769.0,Unf,0.0,271.0,1040.0,GasA,Gd,Y,SBrkr,1040,0,0,1040,0.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1975.0,Unf,2.0,499.0,Y,0,100,0,0,0,0,0,6,2008,124000,1,2080.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1217,2049,905100060,190,RL,11235,Pave,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,SFoyer,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,CBlock,Gd,TA,Av,ALQ,925.0,Unf,0.0,0.0,925.0,GasA,TA,Y,SBrkr,999,0,0,999,1.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,1963.0,Unf,1.0,308.0,Y,40,176,0,0,0,0,0,3,2007,130000,1,1924.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1218,1813,531385070,20,RL,8450,Pave,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1349.0,1349.0,GasA,Ex,Y,SBrkr,1349,0,0,1349,0.0,0.0,2,0,3,1,TA,6,Typ,0,Attchd,2000.0,Unf,2.0,539.0,Y,120,55,0,0,0,0,0,12,2007,179000,1,2698.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1219,365,527180100,20,RL,11851,Pave,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1424.0,1424.0,GasA,Ex,Y,SBrkr,1442,0,0,1442,0.0,0.0,2,0,3,1,TA,5,Typ,0,Attchd,1990.0,RFn,2.0,500.0,Y,0,34,0,508,0,0,0,5,2009,180500,1,2866.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1220,176,902125160,30,RM,4608,Pave,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,747.0,747.0,GasA,TA,Y,SBrkr,747,0,0,747,0.0,0.0,1,0,2,1,TA,4,Typ,0,Attchd,1945.0,Unf,1.0,220.0,Y,0,0,0,0,0,0,0,6,2010,80000,1,1494.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1221,510,528435030,20,RL,9262,Pave,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Story,8,5,2008,2009,Gable,CompShg,CemntBd,CmentBd,Stone,194.0,Gd,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1573.0,1573.0,GasA,Ex,Y,SBrkr,1578,0,0,1578,0.0,0.0,2,0,3,1,Ex,7,Typ,1,Attchd,2008.0,Fin,3.0,840.0,Y,0,36,0,0,0,0,0,5,2009,287090,1,3151.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1222,1326,902427045,20,RM,12702,Pave,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,PConc,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,Gd,Y,FuseA,882,0,0,882,0.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,1956.0,Unf,1.0,308.0,Y,0,45,0,0,0,0,0,12,2008,97000,1,882.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1223,2423,528228360,120,RL,2938,Pave,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Gd,PConc,Gd,TA,Av,GLQ,1038.0,Unf,0.0,330.0,1368.0,GasA,Ex,Y,SBrkr,1511,0,0,1511,1.0,0.0,2,0,2,1,Gd,5,Typ,1,Attchd,2002.0,Fin,2.0,398.0,Y,130,30,0,0,0,0,0,5,2006,246990,1,2879.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1224,1631,527175130,20,RL,18160,Grvl,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkCmn,138.0,TA,CBlock,TA,TA,Av,BLQ,550.0,Unf,0.0,752.0,1302.0,GasA,Fa,Y,SBrkr,1128,0,0,1128,1.0,0.0,1,0,3,1,TA,6,Typ,1,Attchd,1964.0,Unf,2.0,480.0,P,0,108,246,0,0,0,0,3,2007,154204,1,2430.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1225,1263,535425060,20,RL,11355,Pave,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Story,7,7,1958,2001,Gable,Tar&Grv,HdBoard,HdBoard,BrkFace,125.0,TA,CBlock,TA,TA,No,BLQ,637.0,Unf,0.0,675.0,1312.0,GasA,Ex,Y,SBrkr,1312,0,0,1312,0.0,0.0,1,1,3,1,TA,6,Typ,1,Attchd,1958.0,RFn,2.0,495.0,Y,0,304,144,0,0,0,6500,4,2008,186000,1,2624.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1226,1046,527451550,160,RM,1680,Pave,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,2Story,5,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,356.0,TA,CBlock,TA,TA,No,Rec,350.0,Unf,0.0,280.0,630.0,GasA,TA,Y,SBrkr,630,672,0,1302,0.0,0.0,2,1,3,1,TA,6,Typ,0,Detchd,1972.0,Unf,1.0,264.0,Y,0,0,0,0,0,0,0,12,2008,111750,1,1932.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1227,47,528176010,20,RL,14300,Pave,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,1095.0,Ex,PConc,Ex,TA,Gd,GLQ,1373.0,Unf,0.0,1473.0,2846.0,GasA,Ex,Y,SBrkr,2696,0,0,2696,1.0,0.0,2,1,3,1,Ex,10,Typ,2,Attchd,2003.0,Fin,3.0,958.0,Y,220,150,0,0,0,0,0,6,2010,500000,1,5542.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1228,1424,906378190,60,RL,10616,Pave,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,628.0,628.0,GasA,Ex,Y,SBrkr,628,728,0,1356,0.0,0.0,2,1,3,1,Gd,6,Typ,1,BuiltIn,2007.0,Fin,2.0,484.0,Y,100,24,0,0,0,0,0,3,2008,177439,1,1984.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1229,429,528108070,60,RL,11308,Pave,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,2Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,154.0,Ex,PConc,Ex,TA,Av,GLQ,936.0,Unf,0.0,168.0,1104.0,GasA,Ex,Y,SBrkr,1130,1054,0,2184,1.0,0.0,2,1,3,1,Ex,10,Typ,1,Attchd,2008.0,Fin,3.0,836.0,Y,0,102,0,0,0,0,0,7,2009,335000,1,3288.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1230,1031,527359070,60,RL,10480,Pave,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,2Story,7,6,1976,1976,Hip,CompShg,Plywood,Plywood,BrkFace,660.0,TA,CBlock,TA,TA,No,ALQ,403.0,Unf,0.0,400.0,803.0,GasA,TA,Y,SBrkr,1098,866,0,1964,0.0,0.0,2,1,4,1,TA,8,Typ,1,Attchd,1976.0,RFn,2.0,483.0,Y,0,69,0,0,0,0,0,9,2008,205000,1,2767.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1231,1635,527184110,120,RL,5118,Pave,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Story,8,5,1990,1990,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,PConc,Gd,TA,Gd,GLQ,926.0,Unf,0.0,386.0,1312.0,GasA,Gd,Y,SBrkr,1321,0,0,1321,1.0,0.0,1,0,1,1,Gd,4,Typ,1,Attchd,1990.0,RFn,2.0,484.0,Y,0,64,140,0,0,0,0,8,2007,212000,1,2633.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1232,309,911370510,120,RM,3811,Pave,HLS,AllPub,Corner,Mod,Crawfor,Artery,Norm,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Gd,PConc,Ex,TA,Gd,GLQ,1373.0,Unf,0.0,221.0,1594.0,GasA,Ex,Y,SBrkr,1646,0,0,1646,1.0,1.0,2,0,2,1,Gd,5,Typ,1,Attchd,2004.0,Fin,2.0,525.0,Y,128,53,0,0,155,0,0,5,2010,246000,1,3240.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
